Petronas,Lukoil,https://en.wikipedia.org/wiki/Shah_Deniz_gas_field
ENCANA,CNPC,https://www.encana.com/news-stories/news-releases/details.html?release=608974
Cutbank Ridge,Encana,https://www.encana.com/news-stories/news-releases/details.html?release=608974
Cutbank Ridge,CNPC,https://www.encana.com/news-stories/news-releases/details.html?release=608974
CNPC,China North Industries,http://www.cnpc.com.cn/en/Iraq/country_index.shtml
CNPC,BP ,http://www.cnpc.com.cn/en/nr2009/201409/bcce0db0271f4c1e8f0223540de54144.shtml
Total,Repsol,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
cepsa,anadarko,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
cepsa,eni,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
cepsa,Maersk,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
cepsa,ConocoPhillips,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
cepsa,Talisman,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
anadarko,eni,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
anadarko,maersk,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
anadarko,ConocoPhillips,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
anadarko,Talisman,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
eni,Maersk,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
eni,ConocoPhillips,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
eni,Talisman,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
Maersk,ConocoPhillips,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
Maersk,Talisman,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
ConocoPhillips,Talisman,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
eni,bhpbiliton,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
bp,Statoil,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
Sonatrach,Petrocanada,http://www.energy.gov.dz/francais/uploads/slides/Upstream_Joint_Venture_Projects.pdf
Chevron,Exxon Mobil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Chevron,Lukoil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Chevron,Shell,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Chevron,Rosneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Exxon Mobil,Lukoil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Exxon Mobil,Rosneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Shell,Lukoil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Shell,Rosneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Lukoil,Rosneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Transneft,Chevron,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Transneft,Exxon Mobil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Transneft,Lukoil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Transneft,Shell,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
