b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'HS,2014,201401,January 2014,2,0,1,Imports,8,Albania,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,60239864,,,0\r\n'
b'HS,2014,201401,January 2014,2,0,2,Exports,8,Albania,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,47449458,,,0\r\n'
b'HS,2014,201402,February 2014,2,0,1,Imports,8,Albania,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,72034024,,,0\r\n'
b'HS,2014,201402,February 2014,2,0,2,Exports,8,Albania,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,49945054,,,0\r\n'
b'HS,2010,201001,January 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,97876598,,,0\r\n'
b'HS,2010,201001,January 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5317519206,,,0\r\n'
b'HS,2010,201002,February 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,85739977,,,0\r\n'
b'HS,2010,201002,February 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6285562540,,,0\r\n'
b'HS,2010,201003,March 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,49064562,,,0\r\n'
b'HS,2010,201003,March 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5066030364,,,0\r\n'
b'HS,2010,201004,April 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,106103486,,,0\r\n'
b'HS,2010,201004,April 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5354009768,,,0\r\n'
b'HS,2010,201005,May 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,142527437,,,0\r\n'
b'HS,2010,201005,May 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4957692319,,,0\r\n'
b'HS,2010,201006,June 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,129571229,,,0\r\n'
b'HS,2010,201006,June 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,3733017047,,,0\r\n'
b'HS,2010,201007,July 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,83327902,,,0\r\n'
b'HS,2010,201007,July 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4402006818,,,0\r\n'
b'HS,2010,201008,August 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,73102615,,,0\r\n'
b'HS,2010,201008,August 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4113632135,,,0\r\n'
b'HS,2010,201009,September 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,60531570,,,0\r\n'
b'HS,2010,201009,September 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,3755368276,,,0\r\n'
b'HS,2010,201010,October 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,43568329,,,0\r\n'
b'HS,2010,201010,October 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4088334627,,,0\r\n'
b'HS,2010,201011,November 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,27832699,,,0\r\n'
b'HS,2010,201011,November 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4791404252,,,0\r\n'
b'HS,2010,201012,December 2010,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,49821692,,,0\r\n'
b'HS,2010,201012,December 2010,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4312406719,,,0\r\n'
b'HS,2011,201101,January 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,34957445,,,0\r\n'
b'HS,2011,201101,January 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,3578785597,,,0\r\n'
b'HS,2011,201102,February 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,44930948,,,0\r\n'
b'HS,2011,201102,February 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5879543791,,,0\r\n'
